script_id	stage	analysis_role	original_path	release_path	original_sha256	release_sha256	direct_literal_inputs	stage_scoped_outputs	stage_scoped_figures	claim_ids	private_paths_sanitized_in_release_copy	mapping_basis
F0515	Project	sensitivity_or_validation	scripts/10B_spatial_data_audit_download.sh	scripts/10B_spatial_data_audit_download.sh	2fb65645324dc5e8118cf4030b82f0df501edf18cb202867201fdd7c68710e62	2fb65645324dc5e8118cf4030b82f0df501edf18cb202867201fdd7c68710e62	metadata/dataset_manifest.tsv;metadata/file_manifest.tsv;scripts/10B_spatial_data_audit_download.sh	AGENTS.md;PROJECT_CONSTITUTION.md;SERVER_EXECUTION_CONTRACT.md;STAGE10_PROTOCOL_ADDENDUM.md;STATUS.md;config/.gitkeep;config/annotation_parameters.tsv;config/epithelial_cluster_annotation.tsv;config/major_cluster_annotation.tsv;config/qc_parameters.tsv;config/stage10B_download_sources.tsv;config/stool_test_operating_points.tsv;data/metadata/spatial_patient_slide_roi_manifest.tsv;figures_final/.gitkeep;logs_summary/.gitkeep;manuscript_freeze/FIGURE_BLUEPRINT.md;manuscript_freeze/FINAL_CLAIM_LIST.tsv;manuscript_freeze/SECTION_EVIDENCE_MAP.tsv;manuscript_freeze/SUPPLEMENT_BLUEPRINT.md;manuscript_freeze/TABLE_BLUEPRINT.md;modules_locked.tsv;modules_locked.tsv.sha256;reports/stage10A_GATE_DECISION.md;reports/stage10A_SUMMARY.md;result_registry.tsv;results/05B_full_qc_integration/biological_sample_cell_summary.tsv;results/05B_full_qc_integration/donor_cell_qc_summary.tsv;results/05B_full_qc_integration/embedding_variance_audit.tsv;results/05B_full_qc_integration/leave_one_donor_out_folds.tsv;results/05B_full_qc_integration/library_depth_risk_audit.tsv;results/05B_full_qc_integration/library_qc_summary.tsv;results/05B_full_qc_integration/neighbor_mixing_audit.tsv;results/05B_full_qc_integration/object_manifest.tsv;results/05B_full_qc_integration/original_qc_threshold_comparison.tsv;results/05B_full_qc_integration/overcorrection_guard.tsv;results/05B_full_qc_integration/pre_post_distribution_audit.tsv;results/05B_full_qc_integration/validation_checks.tsv;results/05C_annotation/epithelial_cluster_composition.tsv;results/05C_annotation/epithelial_cluster_markers.tsv.gz;results/05C_annotation/epithelial_cluster_review_blinded.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0516	Stage10C2	sensitivity_or_validation	scripts/10C2_SC_B_audit_counts.py	scripts/10C2_SC_B_audit_counts.py	ab7c4b9567bf83b4dc24edc3310f872b02716447ec21ac951d9eb17ebde4a9af	ab7c4b9567bf83b4dc24edc3310f872b02716447ec21ac951d9eb17ebde4a9af	See stage-scoped inputs and script source	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0517	Stage10C2	sensitivity_or_validation	scripts/10C2_SC_B_finalize_audit.py	scripts/10C2_SC_B_finalize_audit.py	ea406dbf78cf24adb2b2c9463aa77318dbecc3c3749a3ef8c2c7b777cae39a7e	c10176ca5610f88088e2afc9eb0e629b0264521cf0907286f07718b94f092fe1	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;metadata/file_manifest.tsv;results/stage10c/STAGE10C_ALIGN_DECISION.md;results/stage10c/STAGE10C_LOCK_MANIFEST.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C3_PREANALYSIS_LOCK.md;scripts/10C2_SC_B_audit_counts.py	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0518	Stage10C2	sensitivity_or_validation	scripts/10C2_SP_audit_ensembl_csv.py	scripts/10C2_SP_audit_ensembl_csv.py	7768c7be9cf1b1cb1b2f149f1b774cf56683505e21ad07615af7d1ce629ea148	7768c7be9cf1b1cb1b2f149f1b774cf56683505e21ad07615af7d1ce629ea148	See stage-scoped inputs and script source	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0519	Stage10C2	sensitivity_or_validation	scripts/10C2_SP_audit_tenx_mtx.py	scripts/10C2_SP_audit_tenx_mtx.py	223de7f554263a00debff7b1bc4bc51760ed6d779d596d18b0fa75a94086423a	223de7f554263a00debff7b1bc4bc51760ed6d779d596d18b0fa75a94086423a	See stage-scoped inputs and script source	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0520	Stage10C2	sensitivity_or_validation	scripts/10C2_SP_feature_audit.R	scripts/10C2_SP_feature_audit.R	b79d3dc705db500cdcbfa536db345a357a612d105d4cb63436b86129c3f1ade3	b79d3dc705db500cdcbfa536db345a357a612d105d4cb63436b86129c3f1ade3	See stage-scoped inputs and script source	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0521	Stage10C2	main_or_supporting	scripts/10C2_SP_finalize_gate.py	scripts/10C2_SP_finalize_gate.py	c37a637f6f219e61090b3a19cdde65b8247a716aab6abe1d6fd5c91fe7a66cac	c37a637f6f219e61090b3a19cdde65b8247a716aab6abe1d6fd5c91fe7a66cac	results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0522	Stage10C2	sensitivity_or_validation	scripts/10C2_SP_validate_outputs.py	scripts/10C2_SP_validate_outputs.py	dcec70ecd6a67771598d8cebf701921a69fc0a4acb2a4c1347fcc61e1dac3be6	dcec70ecd6a67771598d8cebf701921a69fc0a4acb2a4c1347fcc61e1dac3be6	results/stage10c/M02_MINUS_INPP5D_SENS_V1.tsv;results/stage10c/STAGE10C_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	data/metadata/stage10c2_sc_file_manifest.tsv;data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c2_sc/STAGE10C2_SC_B_ARCHIVE_INVENTORY.tsv;results/stage10c2_sc/STAGE10C2_SC_B_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_B_MATRIX_AUDIT.tsv;results/stage10c2_sc/STAGE10C2_SC_B_METADATA_AUDIT.md;results/stage10c2_sc/STAGE10C2_SC_B_QC_GATE.tsv;results/stage10c2_sc/STAGE10C2_SC_DATASET_CANDIDATES.tsv;results/stage10c2_sc/STAGE10C2_SC_DECISION.md;results/stage10c2_sc/STAGE10C2_SC_EXCLUSION_LOG.tsv;results/stage10c2_sc/STAGE10C2_SC_METADATA_EVIDENCE.md;results/stage10c2_sp/STAGE10C2_SP_ANALYSIS_PLAN.md;results/stage10c2_sp/STAGE10C2_SP_COHORT_COMMON_GENESET.tsv;results/stage10c2_sp/STAGE10C2_SP_DECISION.md;results/stage10c2_sp/STAGE10C2_SP_GENE_COVERAGE.tsv;results/stage10c2_sp/STAGE10C2_SP_GENE_ID_MAPPING.tsv;results/stage10c2_sp/STAGE10C2_SP_LOCK_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_PATIENT_SLIDE_ROI_MANIFEST.tsv;results/stage10c2_sp/STAGE10C2_SP_SOURCE_AUDIT.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0523	Stage10C3	main_or_supporting	scripts/10C3_finalize_outputs.R	scripts/10C3_finalize_outputs.R	9777b15f6fdb87c4d313876841173e20836a978870de03b4ef93d90f26e020da	9777b15f6fdb87c4d313876841173e20836a978870de03b4ef93d90f26e020da	figures/stage10c3/FIGURE10C3_1_matched_pairs.pdf;figures/stage10c3/FIGURE10C3_1_matched_pairs.png;figures/stage10c3/FIGURE10C3_1_source_data.tsv;figures/stage10c3/FIGURE10C3_2_patient_scores.pdf;figures/stage10c3/FIGURE10C3_2_patient_scores.png;figures/stage10c3/FIGURE10C3_2_source_data.tsv;figures/stage10c3/FIGURE10C3_S1_sensitivity.pdf;figures/stage10c3/FIGURE10C3_S1_sensitivity.png;figures/stage10c3/FIGURE10C3_S1_source_data.tsv;results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_CLAIM_LIMITS.md;results/stage10c3/STAGE10C3_DECISION.md;results/stage10c3/STAGE10C3_GENE_COVERAGE.tsv;results/stage10c3/STAGE10C3_MATCHED_PAIR_EFFECTS.tsv;results/stage10c3/STAGE10C3_PATIENT_SAMPLE_SCORES.tsv;results/stage10c3/STAGE10C3_SECONDARY_DESCRIPTIVE.tsv;results/stage10c3/STAGE10C3_SENSITIVITY.tsv;results/stage10c3/STAGE10C3_SESSIONINFO.txt	figures/stage10c3/FIGURE10C3_1_matched_pairs.pdf;figures/stage10c3/FIGURE10C3_1_matched_pairs.png;figures/stage10c3/FIGURE10C3_1_source_data.tsv;figures/stage10c3/FIGURE10C3_2_patient_scores.pdf;figures/stage10c3/FIGURE10C3_2_patient_scores.png;figures/stage10c3/FIGURE10C3_2_source_data.tsv;figures/stage10c3/FIGURE10C3_S1_sensitivity.pdf;figures/stage10c3/FIGURE10C3_S1_sensitivity.png;figures/stage10c3/FIGURE10C3_S1_source_data.tsv;reports/stage_10C3_lstg_directional_sensitivity.md;results/stage10c2_sc/STAGE10C3_PREANALYSIS_LOCK.md;results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_ANALYSIS_PLAN_LOCKED.md;results/stage10c3/STAGE10C3_ANNOTATION_SOURCE.tsv;results/stage10c3/STAGE10C3_CLAIM_LIMITS.md;results/stage10c3/STAGE10C3_DECISION.md;results/stage10c3/STAGE10C3_GENE_COVERAGE.tsv;results/stage10c3/STAGE10C3_MATCHED_PAIR_EFFECTS.tsv;results/stage10c3/STAGE10C3_OUTPUT_SHA256.txt;results/stage10c3/STAGE10C3_PATIENT_SAMPLE_SCORES.tsv;results/stage10c3/STAGE10C3_POSTLOCK_ADDENDUM.md;results/stage10c3/STAGE10C3_POSTLOCK_DECISION.md;results/stage10c3/STAGE10C3_QC.md;results/stage10c3/STAGE10C3_QC_SOURCE.tsv;results/stage10c3/STAGE10C3_SECONDARY_DESCRIPTIVE.tsv;results/stage10c3/STAGE10C3_SENSITIVITY.tsv;results/stage10c3/STAGE10C3_SESSIONINFO.txt;results/stage10c3/STAGE10C3_TO_SPATIAL_CLAIM_CROSSWALK.tsv;results/stage10c3/STAGE10C3_VALIDATION.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0524	Stage10C3	sensitivity_or_validation	scripts/10C3_qc_annotation.R	scripts/10C3_qc_annotation.R	1eb67170ab88591639121f6d4eb5abc4e61bf42d7ae2eb2c0646e85033e76bcb	1eb67170ab88591639121f6d4eb5abc4e61bf42d7ae2eb2c0646e85033e76bcb	data/metadata/stage10c2_sc_patient_sample_manifest.tsv;results/stage10c/STAGE10C_LOCK_MANIFEST.tsv;results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_ANALYSIS_PLAN_LOCKED.md;results/stage10c3/STAGE10C3_ANNOTATION_SOURCE.tsv;results/stage10c3/STAGE10C3_QC.md;results/stage10c3/STAGE10C3_QC_SOURCE.tsv	figures/stage10c3/FIGURE10C3_1_matched_pairs.pdf;figures/stage10c3/FIGURE10C3_1_matched_pairs.png;figures/stage10c3/FIGURE10C3_1_source_data.tsv;figures/stage10c3/FIGURE10C3_2_patient_scores.pdf;figures/stage10c3/FIGURE10C3_2_patient_scores.png;figures/stage10c3/FIGURE10C3_2_source_data.tsv;figures/stage10c3/FIGURE10C3_S1_sensitivity.pdf;figures/stage10c3/FIGURE10C3_S1_sensitivity.png;figures/stage10c3/FIGURE10C3_S1_source_data.tsv;reports/stage_10C3_lstg_directional_sensitivity.md;results/stage10c2_sc/STAGE10C3_PREANALYSIS_LOCK.md;results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_ANALYSIS_PLAN_LOCKED.md;results/stage10c3/STAGE10C3_ANNOTATION_SOURCE.tsv;results/stage10c3/STAGE10C3_CLAIM_LIMITS.md;results/stage10c3/STAGE10C3_DECISION.md;results/stage10c3/STAGE10C3_GENE_COVERAGE.tsv;results/stage10c3/STAGE10C3_MATCHED_PAIR_EFFECTS.tsv;results/stage10c3/STAGE10C3_OUTPUT_SHA256.txt;results/stage10c3/STAGE10C3_PATIENT_SAMPLE_SCORES.tsv;results/stage10c3/STAGE10C3_POSTLOCK_ADDENDUM.md;results/stage10c3/STAGE10C3_POSTLOCK_DECISION.md;results/stage10c3/STAGE10C3_QC.md;results/stage10c3/STAGE10C3_QC_SOURCE.tsv;results/stage10c3/STAGE10C3_SECONDARY_DESCRIPTIVE.tsv;results/stage10c3/STAGE10C3_SENSITIVITY.tsv;results/stage10c3/STAGE10C3_SESSIONINFO.txt;results/stage10c3/STAGE10C3_TO_SPATIAL_CLAIM_CROSSWALK.tsv;results/stage10c3/STAGE10C3_VALIDATION.tsv	NA	NA	FALSE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
F0525	Stage10C3	main_or_supporting	scripts/10C3_run.sh	scripts/10C3_run.sh	09fc555c8e7eb1499dff260f848f92e9500864959d0e84335a99ef3ef3951e9e	9980e8b2a61f46df8f7f22c986ec4063e77f2ab13cb9785debce995c03666226	results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_PATIENT_SAMPLE_SCORES.tsv;scripts/10C3_finalize_outputs.R;scripts/10C3_qc_annotation.R;scripts/10C3_score_locked_m02.R	figures/stage10c3/FIGURE10C3_1_matched_pairs.pdf;figures/stage10c3/FIGURE10C3_1_matched_pairs.png;figures/stage10c3/FIGURE10C3_1_source_data.tsv;figures/stage10c3/FIGURE10C3_2_patient_scores.pdf;figures/stage10c3/FIGURE10C3_2_patient_scores.png;figures/stage10c3/FIGURE10C3_2_source_data.tsv;figures/stage10c3/FIGURE10C3_S1_sensitivity.pdf;figures/stage10c3/FIGURE10C3_S1_sensitivity.png;figures/stage10c3/FIGURE10C3_S1_source_data.tsv;reports/stage_10C3_lstg_directional_sensitivity.md;results/stage10c2_sc/STAGE10C3_PREANALYSIS_LOCK.md;results/stage10c3/QC_PREM02.SUCCESS;results/stage10c3/STAGE10C3_ANALYSIS_PLAN_LOCKED.md;results/stage10c3/STAGE10C3_ANNOTATION_SOURCE.tsv;results/stage10c3/STAGE10C3_CLAIM_LIMITS.md;results/stage10c3/STAGE10C3_DECISION.md;results/stage10c3/STAGE10C3_GENE_COVERAGE.tsv;results/stage10c3/STAGE10C3_MATCHED_PAIR_EFFECTS.tsv;results/stage10c3/STAGE10C3_OUTPUT_SHA256.txt;results/stage10c3/STAGE10C3_PATIENT_SAMPLE_SCORES.tsv;results/stage10c3/STAGE10C3_POSTLOCK_ADDENDUM.md;results/stage10c3/STAGE10C3_POSTLOCK_DECISION.md;results/stage10c3/STAGE10C3_QC.md;results/stage10c3/STAGE10C3_QC_SOURCE.tsv;results/stage10c3/STAGE10C3_SECONDARY_DESCRIPTIVE.tsv;results/stage10c3/STAGE10C3_SENSITIVITY.tsv;results/stage10c3/STAGE10C3_SESSIONINFO.txt;results/stage10c3/STAGE10C3_TO_SPATIAL_CLAIM_CROSSWALK.tsv;results/stage10c3/STAGE10C3_VALIDATION.tsv	NA	NA	TRUE	Direct basename literals where detectable; otherwise frozen-manifest stage scope. Original frozen SHA retained.
